dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	tradeNoDataSlots	tradeIncompleteSlots	enrichVsTradeMissingSlots
2026-01-09	2026-01	CME	open	true	true	true	true	406	390	406	175	175	175	0	215	215	0	215	0
2026-01-09	2026-01	DE	open	true	true	true	true	406	390	406	354	354	354	0	36	36	0	36	0
2026-01-09	2026-01	GIS	open	true	true	true	true	406	390	406	330	330	330	0	60	60	0	60	0
2026-01-09	2026-01	JNJ	open	true	true	true	true	406	390	406	386	386	386	0	4	4	0	4	0
2026-01-09	2026-01	LOW	open	true	true	true	true	406	390	406	383	383	383	0	7	7	0	7	0
2026-01-09	2026-01	MO	open	true	true	true	true	406	390	406	379	379	379	0	11	11	0	11	0
2026-01-09	2026-01	NOC	open	true	true	true	true	406	390	406	251	251	251	0	139	139	0	139	0
2026-01-09	2026-01	PNC	open	true	true	true	true	406	390	406	203	203	203	0	187	187	0	187	0
2026-01-09	2026-01	RTX	open	true	true	true	true	406	390	406	382	382	382	0	8	8	0	8	0
2026-01-09	2026-01	SNOW	open	true	true	true	true	406	390	406	389	389	389	0	1	1	0	1	0
2026-01-09	2026-01	USB	open	true	true	true	true	406	390	406	287	287	287	0	103	103	0	103	0
2026-01-09	2026-01	XOM	open	true	true	true	true	406	390	406	387	387	387	0	3	3	0	3	0
2026-01-12	2026-01	ABBV	open	true	true	true	true	406	390	406	388	388	388	0	2	2	0	2	0
2026-01-12	2026-01	AMGN	open	true	true	true	true	406	390	406	372	372	372	0	18	18	0	18	0
2026-01-12	2026-01	CL	open	true	true	true	true	406	390	406	266	266	266	0	124	124	0	124	0
2026-01-12	2026-01	CVS	open	true	true	true	true	406	390	406	359	359	359	0	31	31	0	31	0
2026-01-12	2026-01	ETN	open	true	true	true	true	406	390	406	284	284	284	0	106	106	0	106	0
2026-01-12	2026-01	HAL	open	true	true	true	true	406	390	406	384	384	384	0	6	6	0	6	0
2026-01-12	2026-01	KEY	open	true	true	true	true	406	390	406	138	138	138	0	252	252	0	252	0
2026-01-12	2026-01	LOW	open	true	true	true	true	406	390	406	371	371	371	0	19	19	0	19	0
2026-01-12	2026-01	MO	open	true	true	true	true	406	390	406	386	386	386	0	4	4	0	4	0
2026-01-12	2026-01	NOC	open	true	true	true	true	406	390	406	277	277	277	0	113	113	0	113	0
2026-01-12	2026-01	PFE	open	true	true	true	true	406	390	406	387	387	387	0	3	3	0	3	0
2026-01-12	2026-01	PSX	open	true	true	true	true	406	390	406	249	249	249	0	141	141	0	141	0
2026-01-12	2026-01	SCHW	open	true	true	true	true	406	390	406	356	356	356	0	34	34	0	34	0
2026-01-12	2026-01	TFC	open	true	true	true	true	406	390	406	156	156	156	0	234	234	0	234	0
2026-01-12	2026-01	VLO	open	true	true	true	true	406	390	406	354	354	354	0	36	36	0	36	0
2026-01-13	2026-01	AFRM	open	true	true	true	true	406	390	406	389	389	389	0	1	1	0	1	0
2026-01-13	2026-01	BLK	open	true	true	true	true	406	390	406	299	299	299	0	91	91	0	91	0
2026-01-13	2026-01	CME	open	true	true	true	true	406	390	406	135	135	135	0	255	255	0	255	0
2026-01-13	2026-01	DE	open	true	true	true	true	406	390	406	322	322	322	0	68	68	0	68	0
2026-01-13	2026-01	GE	open	true	true	true	true	406	390	406	377	377	377	0	13	13	0	13	0
2026-01-13	2026-01	GS	open	true	true	true	true	406	390	406	389	389	389	0	1	1	0	1	0
2026-01-13	2026-01	HD	open	true	true	true	true	406	390	406	386	386	386	0	4	4	0	4	0
2026-01-13	2026-01	KEY	open	true	true	true	true	406	390	406	119	119	119	0	271	271	0	271	0
2026-01-13	2026-01	LOW	open	true	true	true	true	406	390	406	339	339	339	0	51	51	0	51	0
2026-01-13	2026-01	MO	open	true	true	true	true	406	390	406	389	389	389	0	1	1	0	1	0
2026-01-13	2026-01	NOC	open	true	true	true	true	406	390	406	251	251	251	0	139	139	0	139	0
2026-01-13	2026-01	PG	open	true	true	true	true	406	390	406	381	381	381	0	9	9	0	9	0
2026-01-13	2026-01	RBLX	open	true	true	true	true	406	390	406	389	389	389	0	1	1	0	1	0
2026-01-13	2026-01	SCHW	open	true	true	true	true	406	390	406	348	348	348	0	42	42	0	42	0
2026-01-13	2026-01	TFC	open	true	true	true	true	406	390	406	149	149	149	0	241	241	0	241	0
2026-01-13	2026-01	USB	open	true	true	true	true	406	390	406	298	298	298	0	92	92	0	92	0
2026-01-14	2026-01	ALLY	open	true	true	true	true	406	390	406	167	167	167	0	223	223	0	223	0
2026-01-14	2026-01	BMY	open	true	true	true	true	406	390	406	383	383	383	0	7	7	0	7	0
2026-01-14	2026-01	COP	open	true	true	true	true	406	390	406	388	388	388	0	2	2	0	2	0
2026-01-14	2026-01	DIS	open	true	true	true	true	406	390	406	384	384	384	0	6	6	0	6	0
