2026-02-03	98	0	98
2026-02-04	98	0	98
2026-02-05	98	0	98
2026-02-06	102	0	102
2026-02-09	102	0	102
2026-02-10	102	0	102
2026-02-11	102	0	102
2026-02-12	102	0	102
2026-02-13	103	1	104
2026-02-17	102	0	102
2026-02-18	102	0	102
2026-02-19	102	0	102
2026-02-20	102	0	102
2026-02-23	102	0	102
2026-02-24	102	0	102
2026-02-25	102	0	102
2026-02-26	102	0	102
2026-02-27	102	0	102
2026-03-02	104	0	104
2026-03-03	104	0	104
2026-03-04	104	0	104
2026-03-05	104	0	104
2026-03-06	104	0	104
