dayIso	month	symbol	type	expectedSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2025-11-13	2025-11	NFLX	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	NKE	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	NOC	open	406	406	406	95	95	0	0	311	0
2025-11-13	2025-11	NOW	open	406	406	406	358	358	0	0	48	0
2025-11-13	2025-11	NVDA	open	406	406	406	391	391	0	0	15	0
2025-11-13	2025-11	ORCL	open	406	406	406	387	387	0	0	19	0
2025-11-13	2025-11	OXY	open	406	406	406	386	386	0	0	20	0
2025-11-13	2025-11	PEP	open	406	406	406	383	383	0	0	23	0
2025-11-13	2025-11	PFE	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	PG	open	406	406	406	362	362	0	0	44	0
2025-11-13	2025-11	PLTR	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	PM	open	406	406	406	272	272	0	0	134	0
2025-11-13	2025-11	PNC	open	406	406	406	213	213	0	0	193	0
2025-11-13	2025-11	PSX	open	406	406	406	225	225	0	0	181	0
2025-11-13	2025-11	PYPL	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	QCOM	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	QQQ	open	406	406	406	345	345	0	0	61	0
2025-11-13	2025-11	RBLX	open	406	406	406	386	386	0	0	20	0
2025-11-13	2025-11	RF	open	406	406	406	78	78	0	0	328	0
2025-11-13	2025-11	RTX	open	406	406	406	343	343	0	0	63	0
2025-11-13	2025-11	SBUX	open	406	406	406	387	387	0	0	19	0
2025-11-13	2025-11	SCHW	open	406	406	406	331	331	0	0	75	0
2025-11-13	2025-11	SHOP	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	SLB	open	406	406	406	346	346	0	0	60	0
2025-11-13	2025-11	SNOW	open	406	406	406	388	388	0	0	18	0
2025-11-13	2025-11	SOFI	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	SPGI	open	406	406	406	158	158	0	0	248	0
2025-11-13	2025-11	SPY	open	406	406	406	405	405	0	0	1	0
2025-11-13	2025-11	TFC	open	406	406	406	167	167	0	0	239	0
2025-11-13	2025-11	TGT	open	406	406	406	388	388	0	0	18	0
2025-11-13	2025-11	TSLA	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	UBER	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	UNH	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	UPST	open	406	406	406	385	385	0	0	21	0
2025-11-13	2025-11	USB	open	406	406	406	190	190	0	0	216	0
2025-11-13	2025-11	V	open	406	406	406	386	386	0	0	20	0
2025-11-13	2025-11	VLO	open	406	406	406	231	231	0	0	175	0
2025-11-13	2025-11	WFC	open	406	406	406	376	376	0	0	30	0
2025-11-13	2025-11	WMT	open	406	406	406	390	390	0	0	16	0
2025-11-13	2025-11	XOM	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	AAPL	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	ABBV	open	406	406	406	370	370	0	0	36	0
2025-11-14	2025-11	ABNB	open	406	406	406	380	380	0	0	26	0
2025-11-14	2025-11	ADBE	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	AFRM	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	ALLY	open	406	406	406	128	128	0	0	278	0
2025-11-14	2025-11	AMD	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	AMGN	open	406	406	406	371	371	0	0	35	0
2025-11-14	2025-11	AMZN	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	AVGO	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	AXP	open	406	406	406	380	380	0	0	26	0
2025-11-14	2025-11	BA	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	BAC	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	BLK	open	406	406	406	294	294	0	0	112	0
2025-11-14	2025-11	BMY	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	C	open	406	406	406	386	386	0	0	20	0
2025-11-14	2025-11	CAT	open	406	406	406	386	386	0	0	20	0
2025-11-14	2025-11	CL	open	406	406	406	242	242	0	0	164	0
2025-11-14	2025-11	CME	open	406	406	406	169	169	0	0	237	0
2025-11-14	2025-11	CMG	open	406	406	406	388	388	0	0	18	0
2025-11-14	2025-11	COIN	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	COP	open	406	406	406	369	369	0	0	37	0
2025-11-14	2025-11	COST	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	CRM	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	CSCO	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	CVS	open	406	406	406	359	359	0	0	47	0
2025-11-14	2025-11	CVX	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	DE	open	406	406	406	286	286	0	0	120	0
2025-11-14	2025-11	DIS	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	EOG	open	406	406	406	228	228	0	0	178	0
2025-11-14	2025-11	ETN	open	406	406	406	275	275	0	0	131	0
2025-11-14	2025-11	GE	open	406	406	406	384	384	0	0	22	0
2025-11-14	2025-11	GILD	open	406	406	406	342	342	0	0	64	0
2025-11-14	2025-11	GIS	open	406	406	406	212	212	0	0	194	0
2025-11-14	2025-11	GOOGL	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	GS	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	HAL	open	406	406	406	358	358	0	0	48	0
2025-11-14	2025-11	HD	open	406	406	406	387	387	0	0	19	0
2025-11-14	2025-11	HON	open	406	406	406	262	262	0	0	144	0
2025-11-14	2025-11	HOOD	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	ICE	open	406	406	406	99	99	0	0	307	0
2025-11-14	2025-11	INTC	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	JNJ	open	406	406	406	386	386	0	0	20	0
2025-11-14	2025-11	JPM	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	KEY	open	406	406	406	181	181	0	0	225	0
2025-11-14	2025-11	KHC	open	406	406	406	312	312	0	0	94	0
2025-11-14	2025-11	KO	open	406	406	406	388	388	0	0	18	0
2025-11-14	2025-11	LLY	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	LMT	open	406	406	406	366	366	0	0	40	0
2025-11-14	2025-11	LOW	open	406	406	406	339	339	0	0	67	0
2025-11-14	2025-11	MA	open	406	406	406	372	372	0	0	34	0
2025-11-14	2025-11	MCD	open	406	406	406	373	373	0	0	33	0
2025-11-14	2025-11	META	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	MMM	open	406	406	406	294	294	0	0	112	0
2025-11-14	2025-11	MO	open	406	406	406	338	338	0	0	68	0
2025-11-14	2025-11	MPC	open	406	406	406	208	208	0	0	198	0
2025-11-14	2025-11	MRK	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	MS	open	406	406	406	363	363	0	0	43	0
2025-11-14	2025-11	MSFT	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	MU	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	NFLX	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	NKE	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	NOC	open	406	406	406	99	99	0	0	307	0
2025-11-14	2025-11	NOW	open	406	406	406	375	375	0	0	31	0
2025-11-14	2025-11	NVDA	open	406	406	406	392	392	0	0	14	0
2025-11-14	2025-11	ORCL	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	OXY	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	PEP	open	406	406	406	380	380	0	0	26	0
2025-11-14	2025-11	PFE	open	406	406	406	386	386	0	0	20	0
2025-11-14	2025-11	PG	open	406	406	406	379	379	0	0	27	0
2025-11-14	2025-11	PLTR	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	PM	open	406	406	406	307	307	0	0	99	0
2025-11-14	2025-11	PNC	open	406	406	406	267	267	0	0	139	0
2025-11-14	2025-11	PSX	open	406	406	406	318	318	0	0	88	0
2025-11-14	2025-11	PYPL	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	QCOM	open	406	406	406	389	389	0	0	17	0
2025-11-14	2025-11	QQQ	open	406	406	406	405	405	0	0	1	0
2025-11-14	2025-11	RBLX	open	406	406	406	377	377	0	0	29	0
2025-11-14	2025-11	RF	open	406	406	406	63	63	0	0	343	0
2025-11-14	2025-11	RTX	open	406	406	406	327	327	0	0	79	0
2025-11-14	2025-11	SBUX	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	SCHW	open	406	406	406	365	365	0	0	41	0
2025-11-14	2025-11	SHOP	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	SLB	open	406	406	406	375	375	0	0	31	0
2025-11-14	2025-11	SNOW	open	406	406	406	388	388	0	0	18	0
2025-11-14	2025-11	SOFI	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	SPGI	open	406	406	406	170	170	0	0	236	0
2025-11-14	2025-11	SPY	open	406	406	406	405	405	0	0	1	0
2025-11-14	2025-11	TFC	open	406	406	406	137	137	0	0	269	0
2025-11-14	2025-11	TGT	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	TSLA	open	406	406	406	391	391	0	0	15	0
2025-11-14	2025-11	UBER	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	UNH	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	UPST	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	USB	open	406	406	406	285	285	0	0	121	0
2025-11-14	2025-11	V	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	VLO	open	406	406	406	362	362	0	0	44	0
2025-11-14	2025-11	WFC	open	406	406	406	386	386	0	0	20	0
2025-11-14	2025-11	WMT	open	406	406	406	390	390	0	0	16	0
2025-11-14	2025-11	XOM	open	406	406	406	387	387	0	0	19	0
2025-11-17	2025-11	AAPL	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	ABBV	open	406	406	406	363	363	0	0	43	0
2025-11-17	2025-11	ABNB	open	406	406	406	381	381	0	0	25	0
2025-11-17	2025-11	ADBE	open	406	406	406	391	391	0	0	15	0
2025-11-17	2025-11	AFRM	open	406	406	406	389	389	0	0	17	0
2025-11-17	2025-11	ALLY	open	406	406	406	249	249	0	0	157	0
2025-11-17	2025-11	AMD	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	AMGN	open	406	406	406	373	373	0	0	33	0
2025-11-17	2025-11	AMZN	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	AVGO	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	AXP	open	406	406	406	384	384	0	0	22	0
2025-11-17	2025-11	BA	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	BAC	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	BLK	open	406	406	406	288	288	0	0	118	0
2025-11-17	2025-11	BMY	open	406	406	406	386	386	0	0	20	0
2025-11-17	2025-11	C	open	406	406	406	384	384	0	0	22	0
2025-11-17	2025-11	CAT	open	406	406	406	386	386	0	0	20	0
2025-11-17	2025-11	CL	open	406	406	406	257	257	0	0	149	0
2025-11-17	2025-11	CME	open	406	406	406	167	167	0	0	239	0
2025-11-17	2025-11	CMG	open	406	406	406	389	389	0	0	17	0
2025-11-17	2025-11	COIN	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	COP	open	406	406	406	360	360	0	0	46	0
2025-11-17	2025-11	COST	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	CRM	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	CSCO	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	CVS	open	406	406	406	385	385	0	0	21	0
2025-11-17	2025-11	CVX	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	DE	open	406	406	406	292	292	0	0	114	0
2025-11-17	2025-11	DIS	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	EOG	open	406	406	406	241	241	0	0	165	0
2025-11-17	2025-11	ETN	open	406	406	406	308	308	0	0	98	0
2025-11-17	2025-11	GE	open	406	406	406	373	373	0	0	33	0
2025-11-17	2025-11	GILD	open	406	406	406	344	344	0	0	62	0
2025-11-17	2025-11	GIS	open	406	406	406	245	245	0	0	161	0
2025-11-17	2025-11	GOOGL	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	GS	open	406	406	406	391	391	0	0	15	0
2025-11-17	2025-11	HAL	open	406	406	406	337	337	0	0	69	0
2025-11-17	2025-11	HD	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	HON	open	406	406	406	268	268	0	0	138	0
2025-11-17	2025-11	HOOD	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	ICE	open	406	406	406	95	95	0	0	311	0
2025-11-17	2025-11	INTC	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	JNJ	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	JPM	open	406	406	406	389	389	0	0	17	0
2025-11-17	2025-11	KEY	open	406	406	406	205	205	0	0	201	0
2025-11-17	2025-11	KHC	open	406	406	406	333	333	0	0	73	0
2025-11-17	2025-11	KO	open	406	406	406	386	386	0	0	20	0
2025-11-17	2025-11	LLY	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	LMT	open	406	406	406	361	361	0	0	45	0
2025-11-17	2025-11	LOW	open	406	406	406	346	346	0	0	60	0
2025-11-17	2025-11	MA	open	406	406	406	374	374	0	0	32	0
2025-11-17	2025-11	MCD	open	406	406	406	349	349	0	0	57	0
2025-11-17	2025-11	META	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	MMM	open	406	406	406	268	268	0	0	138	0
2025-11-17	2025-11	MO	open	406	406	406	365	365	0	0	41	0
2025-11-17	2025-11	MPC	open	406	406	406	195	195	0	0	211	0
2025-11-17	2025-11	MRK	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	MS	open	406	406	406	363	363	0	0	43	0
2025-11-17	2025-11	MSFT	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	MU	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	NFLX	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	NKE	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	NOC	open	406	406	406	92	92	0	0	314	0
2025-11-17	2025-11	NOW	open	406	406	406	360	360	0	0	46	0
2025-11-17	2025-11	NVDA	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	ORCL	open	406	406	406	389	389	0	0	17	0
2025-11-17	2025-11	OXY	open	406	406	406	383	383	0	0	23	0
2025-11-17	2025-11	PEP	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	PFE	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	PG	open	406	406	406	380	380	0	0	26	0
2025-11-17	2025-11	PLTR	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	PM	open	406	406	406	313	313	0	0	93	0
2025-11-17	2025-11	PNC	open	406	406	406	297	297	0	0	109	0
2025-11-17	2025-11	PSX	open	406	406	406	301	301	0	0	105	0
2025-11-17	2025-11	PYPL	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	QCOM	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	QQQ	open	406	406	406	405	405	0	0	1	0
2025-11-17	2025-11	RBLX	open	406	406	406	377	377	0	0	29	0
2025-11-17	2025-11	RF	open	406	406	406	103	103	0	0	303	0
2025-11-17	2025-11	RTX	open	406	406	406	328	328	0	0	78	0
2025-11-17	2025-11	SBUX	open	406	406	406	388	388	0	0	18	0
2025-11-17	2025-11	SCHW	open	406	406	406	360	360	0	0	46	0
2025-11-17	2025-11	SHOP	open	406	406	406	388	388	0	0	18	0
2025-11-17	2025-11	SLB	open	406	406	406	386	386	0	0	20	0
2025-11-17	2025-11	SNOW	open	406	406	406	384	384	0	0	22	0
2025-11-17	2025-11	SOFI	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	SPGI	open	406	406	406	150	150	0	0	256	0
2025-11-17	2025-11	SPY	open	406	406	406	405	405	0	0	1	0
2025-11-17	2025-11	TFC	open	406	406	406	154	154	0	0	252	0
2025-11-17	2025-11	TGT	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	TSLA	open	406	406	406	391	391	0	0	15	0
2025-11-17	2025-11	UBER	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	UNH	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	UPST	open	406	406	406	387	387	0	0	19	0
2025-11-17	2025-11	USB	open	406	406	406	300	300	0	0	106	0
2025-11-17	2025-11	V	open	406	406	406	389	389	0	0	17	0
2025-11-17	2025-11	VLO	open	406	406	406	334	334	0	0	72	0
2025-11-17	2025-11	WFC	open	406	406	406	386	386	0	0	20	0
2025-11-17	2025-11	WMT	open	406	406	406	390	390	0	0	16	0
2025-11-17	2025-11	XOM	open	406	406	406	385	385	0	0	21	0
2025-11-18	2025-11	AAPL	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	ABBV	open	406	406	406	374	374	0	0	32	0
2025-11-18	2025-11	ABNB	open	406	406	406	368	368	0	0	38	0
2025-11-18	2025-11	ADBE	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	AFRM	open	406	406	406	378	378	0	0	28	0
2025-11-18	2025-11	ALLY	open	406	406	406	219	219	0	0	187	0
2025-11-18	2025-11	AMD	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	AMGN	open	406	406	406	367	367	0	0	39	0
2025-11-18	2025-11	AMZN	open	406	406	406	391	391	0	0	15	0
2025-11-18	2025-11	AVGO	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	AXP	open	406	406	406	385	385	0	0	21	0
2025-11-18	2025-11	BA	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	BAC	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	BLK	open	406	406	406	244	244	0	0	162	0
2025-11-18	2025-11	BMY	open	406	406	406	377	377	0	0	29	0
2025-11-18	2025-11	C	open	406	406	406	383	383	0	0	23	0
2025-11-18	2025-11	CAT	open	406	406	406	376	376	0	0	30	0
2025-11-18	2025-11	CL	open	406	406	406	179	179	0	0	227	0
2025-11-18	2025-11	CME	open	406	406	406	103	103	0	0	303	0
2025-11-18	2025-11	CMG	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	COIN	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	COP	open	406	406	406	310	310	0	0	96	0
2025-11-18	2025-11	COST	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	CRM	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	CSCO	open	406	406	406	387	387	0	0	19	0
2025-11-18	2025-11	CVS	open	406	406	406	366	366	0	0	40	0
2025-11-18	2025-11	CVX	open	406	406	406	385	385	0	0	21	0
2025-11-18	2025-11	DE	open	406	406	406	259	259	0	0	147	0
2025-11-18	2025-11	DIS	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	EOG	open	406	406	406	195	195	0	0	211	0
2025-11-18	2025-11	ETN	open	406	406	406	250	250	0	0	156	0
2025-11-18	2025-11	GE	open	406	406	406	365	365	0	0	41	0
2025-11-18	2025-11	GILD	open	406	406	406	340	340	0	0	66	0
2025-11-18	2025-11	GIS	open	406	406	406	270	270	0	0	136	0
2025-11-18	2025-11	GOOGL	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	GS	open	406	406	406	389	389	0	0	17	0
2025-11-18	2025-11	HAL	open	406	406	406	298	298	0	0	108	0
2025-11-18	2025-11	HD	open	406	406	406	389	389	0	0	17	0
2025-11-18	2025-11	HON	open	406	406	406	319	319	0	0	87	0
2025-11-18	2025-11	HOOD	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	ICE	open	406	406	406	123	123	0	0	283	0
2025-11-18	2025-11	INTC	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	JNJ	open	406	406	406	387	387	0	0	19	0
2025-11-18	2025-11	JPM	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	KEY	open	406	406	406	172	172	0	0	234	0
2025-11-18	2025-11	KHC	open	406	406	406	357	357	0	0	49	0
2025-11-18	2025-11	KO	open	406	406	406	382	382	0	0	24	0
2025-11-18	2025-11	LLY	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	LMT	open	406	406	406	369	369	0	0	37	0
2025-11-18	2025-11	LOW	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	MA	open	406	406	406	369	369	0	0	37	0
2025-11-18	2025-11	MCD	open	406	406	406	356	356	0	0	50	0
2025-11-18	2025-11	META	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	MMM	open	406	406	406	268	268	0	0	138	0
2025-11-18	2025-11	MO	open	406	406	406	361	361	0	0	45	0
2025-11-18	2025-11	MPC	open	406	406	406	262	262	0	0	144	0
2025-11-18	2025-11	MRK	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	MS	open	406	406	406	351	351	0	0	55	0
2025-11-18	2025-11	MSFT	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	MU	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	NFLX	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	NKE	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	NOC	open	406	406	406	147	147	0	0	259	0
2025-11-18	2025-11	NOW	open	406	406	406	380	380	0	0	26	0
2025-11-18	2025-11	NVDA	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	ORCL	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	OXY	open	406	406	406	378	378	0	0	28	0
2025-11-18	2025-11	PEP	open	406	406	406	386	386	0	0	20	0
2025-11-18	2025-11	PFE	open	406	406	406	389	389	0	0	17	0
2025-11-18	2025-11	PG	open	406	406	406	366	366	0	0	40	0
2025-11-18	2025-11	PLTR	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	PM	open	406	406	406	320	320	0	0	86	0
2025-11-18	2025-11	PNC	open	406	406	406	262	262	0	0	144	0
2025-11-18	2025-11	PSX	open	406	406	406	272	272	0	0	134	0
2025-11-18	2025-11	PYPL	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	QCOM	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	QQQ	open	406	406	406	405	405	0	0	1	0
2025-11-18	2025-11	RBLX	open	406	406	406	365	365	0	0	41	0
2025-11-18	2025-11	RF	open	406	406	406	128	128	0	0	278	0
2025-11-18	2025-11	RTX	open	406	406	406	324	324	0	0	82	0
2025-11-18	2025-11	SBUX	open	406	406	406	383	383	0	0	23	0
2025-11-18	2025-11	SCHW	open	406	406	406	328	328	0	0	78	0
2025-11-18	2025-11	SHOP	open	406	406	406	389	389	0	0	17	0
2025-11-18	2025-11	SLB	open	406	406	406	374	374	0	0	32	0
2025-11-18	2025-11	SNOW	open	406	406	406	383	383	0	0	23	0
2025-11-18	2025-11	SOFI	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	SPGI	open	406	406	406	141	141	0	0	265	0
2025-11-18	2025-11	SPY	open	406	406	406	405	405	0	0	1	0
2025-11-18	2025-11	TFC	open	406	406	406	160	160	0	0	246	0
2025-11-18	2025-11	TGT	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	TSLA	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	UBER	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	UNH	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	UPST	open	406	406	406	386	386	0	0	20	0
2025-11-18	2025-11	USB	open	406	406	406	253	253	0	0	153	0
2025-11-18	2025-11	V	open	406	406	406	388	388	0	0	18	0
2025-11-18	2025-11	VLO	open	406	406	406	342	342	0	0	64	0
2025-11-18	2025-11	WFC	open	406	406	406	378	378	0	0	28	0
2025-11-18	2025-11	WMT	open	406	406	406	390	390	0	0	16	0
2025-11-18	2025-11	XOM	open	406	406	406	387	387	0	0	19	0
2025-11-19	2025-11	AAPL	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	ABBV	open	406	406	406	379	379	0	0	27	0
2025-11-19	2025-11	ABNB	open	406	406	406	383	383	0	0	23	0
2025-11-19	2025-11	ADBE	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	AFRM	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	ALLY	open	406	406	406	217	217	0	0	189	0
2025-11-19	2025-11	AMD	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	AMGN	open	406	406	406	333	333	0	0	73	0
2025-11-19	2025-11	AMZN	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	AVGO	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	AXP	open	406	406	406	344	344	0	0	62	0
2025-11-19	2025-11	BA	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	BAC	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	BLK	open	406	406	406	226	226	0	0	180	0
2025-11-19	2025-11	BMY	open	406	406	406	382	382	0	0	24	0
2025-11-19	2025-11	C	open	406	406	406	376	376	0	0	30	0
2025-11-19	2025-11	CAT	open	406	406	406	377	377	0	0	29	0
2025-11-19	2025-11	CL	open	406	406	406	224	224	0	0	182	0
2025-11-19	2025-11	CME	open	406	406	406	175	175	0	0	231	0
2025-11-19	2025-11	CMG	open	406	406	406	384	384	0	0	22	0
2025-11-19	2025-11	COIN	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	COP	open	406	406	406	313	313	0	0	93	0
2025-11-19	2025-11	COST	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	CRM	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	CSCO	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	CVS	open	406	406	406	348	348	0	0	58	0
2025-11-19	2025-11	CVX	open	406	406	406	386	386	0	0	20	0
2025-11-19	2025-11	DE	open	406	406	406	241	241	0	0	165	0
2025-11-19	2025-11	DIS	open	406	406	406	389	389	0	0	17	0
2025-11-19	2025-11	EOG	open	406	406	406	231	231	0	0	175	0
2025-11-19	2025-11	ETN	open	406	406	406	234	234	0	0	172	0
2025-11-19	2025-11	GE	open	406	406	406	348	348	0	0	58	0
2025-11-19	2025-11	GILD	open	406	406	406	298	298	0	0	108	0
2025-11-19	2025-11	GIS	open	406	406	406	229	229	0	0	177	0
2025-11-19	2025-11	GOOGL	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	GS	open	406	406	406	381	381	0	0	25	0
2025-11-19	2025-11	HAL	open	406	406	406	308	308	0	0	98	0
2025-11-19	2025-11	HD	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	HON	open	406	406	406	245	245	0	0	161	0
2025-11-19	2025-11	HOOD	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	ICE	open	406	406	406	104	104	0	0	302	0
2025-11-19	2025-11	INTC	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	JNJ	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	JPM	open	406	406	406	390	390	0	0	16	0
2025-11-19	2025-11	KEY	open	406	406	406	157	157	0	0	249	0
