dayIso	month	symbol	type	expectedSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2025-12-01	2025-12	HD	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	HON	open	406	390	247	247	247	16	159	159	0
2025-12-01	2025-12	HOOD	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	ICE	open	406	340	92	92	92	66	314	314	0
2025-12-01	2025-12	INTC	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	JNJ	open	406	390	378	378	378	16	28	28	0
2025-12-01	2025-12	JPM	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	KEY	open	406	390	270	270	270	16	136	136	0
2025-12-01	2025-12	KHC	open	406	390	343	343	343	16	63	63	0
2025-12-01	2025-12	KO	open	406	390	388	388	388	16	18	18	0
2025-12-01	2025-12	LLY	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	LMT	open	406	390	385	385	385	16	21	21	0
2025-12-01	2025-12	LOW	open	406	390	354	354	354	16	52	52	0
2025-12-01	2025-12	MA	open	406	390	357	357	357	16	49	49	0
2025-12-01	2025-12	MCD	open	406	390	388	388	388	16	18	18	0
2025-12-01	2025-12	META	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	MMM	open	406	390	320	320	320	16	86	86	0
2025-12-01	2025-12	MO	open	406	390	349	349	349	16	57	57	0
2025-12-01	2025-12	MPC	open	406	360	139	139	139	46	267	267	0
2025-12-01	2025-12	MRK	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	MS	open	406	390	343	343	343	16	63	63	0
2025-12-01	2025-12	MSFT	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	MU	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	NFLX	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	NKE	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	NOC	open	406	360	149	149	149	46	257	257	0
2025-12-01	2025-12	NOW	open	406	390	371	371	371	16	35	35	0
2025-12-01	2025-12	NVDA	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	ORCL	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	OXY	open	406	390	387	387	387	16	19	19	0
2025-12-01	2025-12	PEP	open	406	390	384	384	384	16	22	22	0
2025-12-01	2025-12	PFE	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	PG	open	406	390	383	383	383	16	23	23	0
2025-12-01	2025-12	PLTR	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	PM	open	406	390	298	298	298	16	108	108	0
2025-12-01	2025-12	PNC	open	406	390	275	275	275	16	131	131	0
2025-12-01	2025-12	PSX	open	406	390	329	329	329	16	77	77	0
2025-12-01	2025-12	PYPL	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	QCOM	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	QQQ	open	406	406	405	405	405	0	1	1	0
2025-12-01	2025-12	RBLX	open	406	390	378	378	378	16	28	28	0
2025-12-01	2025-12	RF	open	406	360	99	99	99	46	307	307	0
2025-12-01	2025-12	RTX	open	406	390	355	355	355	16	51	51	0
2025-12-01	2025-12	SBUX	open	406	390	388	388	388	16	18	18	0
2025-12-01	2025-12	SCHW	open	406	390	331	331	331	16	75	75	0
2025-12-01	2025-12	SHOP	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	SLB	open	406	390	369	369	369	16	37	37	0
2025-12-01	2025-12	SNOW	open	406	390	389	389	389	16	17	17	0
2025-12-01	2025-12	SOFI	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	SPGI	open	406	370	127	127	127	36	279	279	0
2025-12-01	2025-12	SPY	open	406	406	405	405	405	0	1	1	0
2025-12-01	2025-12	TFC	open	406	390	147	147	147	16	259	259	0
2025-12-01	2025-12	TGT	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	TSLA	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	UBER	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	UNH	open	406	400	391	391	391	6	15	15	0
2025-12-01	2025-12	UPST	open	406	390	387	387	387	16	19	19	0
2025-12-01	2025-12	USB	open	406	380	254	254	254	26	152	152	0
2025-12-01	2025-12	V	open	406	390	386	386	386	16	20	20	0
2025-12-01	2025-12	VLO	open	406	390	354	354	354	16	52	52	0
2025-12-01	2025-12	WFC	open	406	390	372	372	372	16	34	34	0
2025-12-01	2025-12	WMT	open	406	390	390	390	390	16	16	16	0
2025-12-01	2025-12	XOM	open	406	390	389	389	389	16	17	17	0
2025-12-02	2025-12	AAPL	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	ABBV	open	406	390	374	374	374	16	32	32	0
2025-12-02	2025-12	ABNB	open	406	390	371	371	371	16	35	35	0
2025-12-02	2025-12	ADBE	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	AFRM	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	ALLY	open	406	390	209	209	209	16	197	197	0
2025-12-02	2025-12	AMD	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	AMGN	open	406	390	333	333	333	16	73	73	0
2025-12-02	2025-12	AMZN	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	AVGO	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	AXP	open	406	390	336	336	336	16	70	70	0
2025-12-02	2025-12	BA	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	BAC	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	BLK	open	406	380	169	169	169	26	237	237	0
2025-12-02	2025-12	BMY	open	406	390	384	384	384	16	22	22	0
2025-12-02	2025-12	C	open	406	390	377	377	377	16	29	29	0
2025-12-02	2025-12	CAT	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	CL	open	406	390	261	261	261	16	145	145	0
2025-12-02	2025-12	CME	open	406	350	111	111	111	56	295	295	0
2025-12-02	2025-12	CMG	open	406	390	388	388	388	16	18	18	0
2025-12-02	2025-12	COIN	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	COP	open	406	390	307	307	307	16	99	99	0
2025-12-02	2025-12	COST	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	CRM	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	CSCO	open	406	390	385	385	385	16	21	21	0
2025-12-02	2025-12	CVS	open	406	390	365	365	365	16	41	41	0
2025-12-02	2025-12	CVX	open	406	390	386	386	386	16	20	20	0
2025-12-02	2025-12	DE	open	406	390	322	322	322	16	84	84	0
2025-12-02	2025-12	DIS	open	406	390	388	388	388	16	18	18	0
2025-12-02	2025-12	EOG	open	406	390	208	208	208	16	198	198	0
2025-12-02	2025-12	ETN	open	406	390	251	251	251	16	155	155	0
2025-12-02	2025-12	GE	open	406	390	350	350	350	16	56	56	0
2025-12-02	2025-12	GILD	open	406	390	280	280	280	16	126	126	0
2025-12-02	2025-12	GIS	open	406	390	376	376	376	16	30	30	0
2025-12-02	2025-12	GOOGL	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	GS	open	406	390	389	389	389	16	17	17	0
2025-12-02	2025-12	HAL	open	406	390	354	354	354	16	52	52	0
2025-12-02	2025-12	HD	open	406	390	388	388	388	16	18	18	0
2025-12-02	2025-12	HON	open	406	390	260	260	260	16	146	146	0
2025-12-02	2025-12	HOOD	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	ICE	open	406	290	72	72	72	116	334	334	0
2025-12-02	2025-12	INTC	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	JNJ	open	406	390	382	382	382	16	24	24	0
2025-12-02	2025-12	JPM	open	406	390	389	389	389	16	17	17	0
2025-12-02	2025-12	KEY	open	406	380	184	184	184	26	222	222	0
2025-12-02	2025-12	KHC	open	406	390	362	362	362	16	44	44	0
2025-12-02	2025-12	KO	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	LLY	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	LMT	open	406	390	363	363	363	16	43	43	0
2025-12-02	2025-12	LOW	open	406	390	274	274	274	16	132	132	0
2025-12-02	2025-12	MA	open	406	390	360	360	360	16	46	46	0
2025-12-02	2025-12	MCD	open	406	390	385	385	385	16	21	21	0
2025-12-02	2025-12	META	open	406	400	391	391	391	6	15	15	0
2025-12-02	2025-12	MMM	open	406	390	276	276	276	16	130	130	0
2025-12-02	2025-12	MO	open	406	390	344	344	344	16	62	62	0
2025-12-02	2025-12	MPC	open	406	380	127	127	127	26	279	279	0
2025-12-02	2025-12	MRK	open	406	390	387	387	387	16	19	19	0
2025-12-02	2025-12	MS	open	406	390	358	358	358	16	48	48	0
2025-12-02	2025-12	MSFT	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	MU	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	NFLX	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	NKE	open	406	390	389	389	389	16	17	17	0
2025-12-02	2025-12	NOC	open	406	360	136	136	136	46	270	270	0
2025-12-02	2025-12	NOW	open	406	390	337	337	337	16	69	69	0
2025-12-02	2025-12	NVDA	open	406	400	392	392	392	6	14	14	0
2025-12-02	2025-12	ORCL	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	OXY	open	406	390	381	381	381	16	25	25	0
2025-12-02	2025-12	PEP	open	406	390	381	381	381	16	25	25	0
2025-12-02	2025-12	PFE	open	406	390	386	386	386	16	20	20	0
2025-12-02	2025-12	PG	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	PLTR	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	PM	open	406	390	302	302	302	16	104	104	0
2025-12-02	2025-12	PNC	open	406	390	273	273	273	16	133	133	0
2025-12-02	2025-12	PSX	open	406	390	188	188	188	16	218	218	0
2025-12-02	2025-12	PYPL	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	QCOM	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	QQQ	open	406	406	405	405	405	0	1	1	0
2025-12-02	2025-12	RBLX	open	406	390	378	378	378	16	28	28	0
2025-12-02	2025-12	RF	open	406	360	88	88	88	46	318	318	0
2025-12-02	2025-12	RTX	open	406	390	332	332	332	16	74	74	0
2025-12-02	2025-12	SBUX	open	406	390	388	388	388	16	18	18	0
2025-12-02	2025-12	SCHW	open	406	390	296	296	296	16	110	110	0
2025-12-02	2025-12	SHOP	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	SLB	open	406	390	322	322	322	16	84	84	0
2025-12-02	2025-12	SNOW	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	SOFI	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	SPGI	open	406	380	123	123	123	26	283	283	0
2025-12-02	2025-12	SPY	open	406	406	405	405	405	0	1	1	0
2025-12-02	2025-12	TFC	open	406	380	115	115	115	26	291	291	0
2025-12-02	2025-12	TGT	open	406	390	387	387	387	16	19	19	0
2025-12-02	2025-12	TSLA	open	406	400	391	391	391	6	15	15	0
2025-12-02	2025-12	UBER	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	UNH	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	UPST	open	406	390	374	374	374	16	32	32	0
2025-12-02	2025-12	USB	open	406	390	219	219	219	16	187	187	0
2025-12-02	2025-12	V	open	406	390	384	384	384	16	22	22	0
2025-12-02	2025-12	VLO	open	406	390	299	299	299	16	107	107	0
2025-12-02	2025-12	WFC	open	406	390	381	381	381	16	25	25	0
2025-12-02	2025-12	WMT	open	406	390	390	390	390	16	16	16	0
2025-12-02	2025-12	XOM	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	AAPL	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	ABBV	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	ABNB	open	406	390	341	341	341	16	65	65	0
2025-12-03	2025-12	ADBE	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	AFRM	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	ALLY	open	406	390	187	187	187	16	219	219	0
2025-12-03	2025-12	AMD	open	406	400	391	391	391	6	15	15	0
2025-12-03	2025-12	AMGN	open	406	390	368	368	368	16	38	38	0
2025-12-03	2025-12	AMZN	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	AVGO	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	AXP	open	406	390	375	375	375	16	31	31	0
2025-12-03	2025-12	BA	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	BAC	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	BLK	open	406	390	300	300	300	16	106	106	0
2025-12-03	2025-12	BMY	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	C	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	CAT	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	CL	open	406	380	193	193	193	26	213	213	0
2025-12-03	2025-12	CME	open	406	380	116	116	116	26	290	290	0
2025-12-03	2025-12	CMG	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	COIN	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	COP	open	406	390	361	361	361	16	45	45	0
2025-12-03	2025-12	COST	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	CRM	open	406	400	391	391	391	6	15	15	0
2025-12-03	2025-12	CSCO	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	CVS	open	406	390	375	375	375	16	31	31	0
2025-12-03	2025-12	CVX	open	406	390	385	385	385	16	21	21	0
2025-12-03	2025-12	DE	open	406	390	339	339	339	16	67	67	0
2025-12-03	2025-12	DIS	open	406	390	387	387	387	16	19	19	0
2025-12-03	2025-12	EOG	open	406	390	227	227	227	16	179	179	0
2025-12-03	2025-12	ETN	open	406	390	268	268	268	16	138	138	0
2025-12-03	2025-12	GE	open	406	390	361	361	361	16	45	45	0
2025-12-03	2025-12	GILD	open	406	390	285	285	285	16	121	121	0
2025-12-03	2025-12	GIS	open	406	390	306	306	306	16	100	100	0
2025-12-03	2025-12	GOOGL	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	GS	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	HAL	open	406	390	341	341	341	16	65	65	0
2025-12-03	2025-12	HD	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	HON	open	406	390	236	236	236	16	170	170	0
2025-12-03	2025-12	HOOD	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	ICE	open	406	320	92	92	92	86	314	314	0
2025-12-03	2025-12	INTC	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	JNJ	open	406	390	371	371	371	16	35	35	0
2025-12-03	2025-12	JPM	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	KEY	open	406	380	185	185	185	26	221	221	0
2025-12-03	2025-12	KHC	open	406	390	320	320	320	16	86	86	0
2025-12-03	2025-12	KO	open	406	390	387	387	387	16	19	19	0
2025-12-03	2025-12	LLY	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	LMT	open	406	390	363	363	363	16	43	43	0
2025-12-03	2025-12	LOW	open	406	390	286	286	286	16	120	120	0
2025-12-03	2025-12	MA	open	406	390	360	360	360	16	46	46	0
2025-12-03	2025-12	MCD	open	406	390	382	382	382	16	24	24	0
2025-12-03	2025-12	META	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	MMM	open	406	390	336	336	336	16	70	70	0
2025-12-03	2025-12	MO	open	406	390	345	345	345	16	61	61	0
2025-12-03	2025-12	MPC	open	406	350	113	113	113	56	293	293	0
2025-12-03	2025-12	MRK	open	406	390	388	388	388	16	18	18	0
2025-12-03	2025-12	MS	open	406	390	379	379	379	16	27	27	0
2025-12-03	2025-12	MSFT	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	MU	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	NFLX	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	NKE	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	NOC	open	406	370	113	113	113	36	293	293	0
2025-12-03	2025-12	NOW	open	406	390	353	353	353	16	53	53	0
2025-12-03	2025-12	NVDA	open	406	400	391	391	391	6	15	15	0
2025-12-03	2025-12	ORCL	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	OXY	open	406	390	388	388	388	16	18	18	0
2025-12-03	2025-12	PEP	open	406	390	379	379	379	16	27	27	0
2025-12-03	2025-12	PFE	open	406	390	388	388	388	16	18	18	0
2025-12-03	2025-12	PG	open	406	390	380	380	380	16	26	26	0
2025-12-03	2025-12	PLTR	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	PM	open	406	390	313	313	313	16	93	93	0
2025-12-03	2025-12	PNC	open	406	390	259	259	259	16	147	147	0
2025-12-03	2025-12	PSX	open	406	390	225	225	225	16	181	181	0
2025-12-03	2025-12	PYPL	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	QCOM	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	QQQ	open	406	406	405	405	405	0	1	1	0
2025-12-03	2025-12	RBLX	open	406	390	367	367	367	16	39	39	0
2025-12-03	2025-12	RF	open	406	390	133	133	133	16	273	273	0
2025-12-03	2025-12	RTX	open	406	390	342	342	342	16	64	64	0
2025-12-03	2025-12	SBUX	open	406	390	387	387	387	16	19	19	0
2025-12-03	2025-12	SCHW	open	406	390	323	323	323	16	83	83	0
2025-12-03	2025-12	SHOP	open	406	390	388	388	388	16	18	18	0
2025-12-03	2025-12	SLB	open	406	390	379	379	379	16	27	27	0
2025-12-03	2025-12	SNOW	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	SOFI	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	SPGI	open	406	380	127	127	127	26	279	279	0
2025-12-03	2025-12	SPY	open	406	406	405	405	405	0	1	1	0
2025-12-03	2025-12	TFC	open	406	390	163	163	163	16	243	243	0
2025-12-03	2025-12	TGT	open	406	390	389	389	389	16	17	17	0
2025-12-03	2025-12	TSLA	open	406	400	391	391	391	6	15	15	0
2025-12-03	2025-12	UBER	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	UNH	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	UPST	open	406	390	385	385	385	16	21	21	0
2025-12-03	2025-12	USB	open	406	390	287	287	287	16	119	119	0
2025-12-03	2025-12	V	open	406	390	380	380	380	16	26	26	0
2025-12-03	2025-12	VLO	open	406	390	293	293	293	16	113	113	0
2025-12-03	2025-12	WFC	open	406	390	386	386	386	16	20	20	0
2025-12-03	2025-12	WMT	open	406	390	390	390	390	16	16	16	0
2025-12-03	2025-12	XOM	open	406	390	387	387	387	16	19	19	0
2025-12-04	2025-12	AAPL	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	ABBV	open	406	390	371	371	371	16	35	35	0
2025-12-04	2025-12	ABNB	open	406	390	355	355	355	16	51	51	0
2025-12-04	2025-12	ADBE	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	AFRM	open	406	390	388	388	388	16	18	18	0
2025-12-04	2025-12	ALLY	open	406	390	302	302	302	16	104	104	0
2025-12-04	2025-12	AMD	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	AMGN	open	406	390	384	384	384	16	22	22	0
2025-12-04	2025-12	AMZN	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	AVGO	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	AXP	open	406	390	379	379	379	16	27	27	0
2025-12-04	2025-12	BA	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	BAC	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	BLK	open	406	390	222	222	222	16	184	184	0
2025-12-04	2025-12	BMY	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	C	open	406	390	388	388	388	16	18	18	0
2025-12-04	2025-12	CAT	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	CL	open	406	380	211	211	211	26	195	195	0
2025-12-04	2025-12	CME	open	406	370	142	142	142	36	264	264	0
2025-12-04	2025-12	CMG	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	COIN	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	COP	open	406	390	370	370	370	16	36	36	0
2025-12-04	2025-12	COST	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	CRM	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	CSCO	open	406	390	377	377	377	16	29	29	0
2025-12-04	2025-12	CVS	open	406	390	365	365	365	16	41	41	0
2025-12-04	2025-12	CVX	open	406	390	387	387	387	16	19	19	0
2025-12-04	2025-12	DE	open	406	390	313	313	313	16	93	93	0
2025-12-04	2025-12	DIS	open	406	390	386	386	386	16	20	20	0
2025-12-04	2025-12	EOG	open	406	390	246	246	246	16	160	160	0
2025-12-04	2025-12	ETN	open	406	390	242	242	242	16	164	164	0
2025-12-04	2025-12	GE	open	406	390	364	364	364	16	42	42	0
2025-12-04	2025-12	GILD	open	406	390	322	322	322	16	84	84	0
2025-12-04	2025-12	GIS	open	406	390	250	250	250	16	156	156	0
2025-12-04	2025-12	GOOGL	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	GS	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	HAL	open	406	390	343	343	343	16	63	63	0
2025-12-04	2025-12	HD	open	406	390	385	385	385	16	21	21	0
2025-12-04	2025-12	HON	open	406	390	213	213	213	16	193	193	0
2025-12-04	2025-12	HOOD	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	ICE	open	406	340	85	85	85	66	321	321	0
2025-12-04	2025-12	INTC	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	JNJ	open	406	390	385	385	385	16	21	21	0
2025-12-04	2025-12	JPM	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	KEY	open	406	390	234	234	234	16	172	172	0
2025-12-04	2025-12	KHC	open	406	390	315	315	315	16	91	91	0
2025-12-04	2025-12	KO	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	LLY	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	LMT	open	406	390	340	340	340	16	66	66	0
2025-12-04	2025-12	LOW	open	406	390	262	262	262	16	144	144	0
2025-12-04	2025-12	MA	open	406	390	377	377	377	16	29	29	0
2025-12-04	2025-12	MCD	open	406	390	373	373	373	16	33	33	0
2025-12-04	2025-12	META	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	MMM	open	406	390	339	339	339	16	67	67	0
2025-12-04	2025-12	MO	open	406	390	354	354	354	16	52	52	0
2025-12-04	2025-12	MPC	open	406	380	120	120	120	26	286	286	0
2025-12-04	2025-12	MRK	open	406	390	387	387	387	16	19	19	0
2025-12-04	2025-12	MS	open	406	390	381	381	381	16	25	25	0
2025-12-04	2025-12	MSFT	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	MU	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	NFLX	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	NKE	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	NOC	open	406	370	100	100	100	36	306	306	0
2025-12-04	2025-12	NOW	open	406	390	361	361	361	16	45	45	0
2025-12-04	2025-12	NVDA	open	406	400	391	391	391	6	15	15	0
2025-12-04	2025-12	ORCL	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	OXY	open	406	390	374	374	374	16	32	32	0
2025-12-04	2025-12	PEP	open	406	390	382	382	382	16	24	24	0
2025-12-04	2025-12	PFE	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	PG	open	406	390	381	381	381	16	25	25	0
2025-12-04	2025-12	PLTR	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	PM	open	406	390	379	379	379	16	27	27	0
2025-12-04	2025-12	PNC	open	406	380	256	256	256	26	150	150	0
2025-12-04	2025-12	PSX	open	406	390	210	210	210	16	196	196	0
2025-12-04	2025-12	PYPL	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	QCOM	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	QQQ	open	406	406	405	405	405	0	1	1	0
2025-12-04	2025-12	RBLX	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	RF	open	406	340	107	107	107	66	299	299	0
2025-12-04	2025-12	RTX	open	406	390	357	357	357	16	49	49	0
2025-12-04	2025-12	SBUX	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	SCHW	open	406	390	353	353	353	16	53	53	0
2025-12-04	2025-12	SHOP	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	SLB	open	406	390	376	376	376	16	30	30	0
2025-12-04	2025-12	SNOW	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	SOFI	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	SPGI	open	406	380	140	140	140	26	266	266	0
2025-12-04	2025-12	SPY	open	406	406	405	405	405	0	1	1	0
2025-12-04	2025-12	TFC	open	406	390	187	187	187	16	219	219	0
2025-12-04	2025-12	TGT	open	406	390	387	387	387	16	19	19	0
2025-12-04	2025-12	TSLA	open	406	400	391	391	391	6	15	15	0
2025-12-04	2025-12	UBER	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	UNH	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	UPST	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	USB	open	406	390	296	296	296	16	110	110	0
2025-12-04	2025-12	V	open	406	390	389	389	389	16	17	17	0
2025-12-04	2025-12	VLO	open	406	390	289	289	289	16	117	117	0
2025-12-04	2025-12	WFC	open	406	390	379	379	379	16	27	27	0
2025-12-04	2025-12	WMT	open	406	390	390	390	390	16	16	16	0
2025-12-04	2025-12	XOM	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	AAPL	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	ABBV	open	406	390	373	373	373	16	33	33	0
2025-12-05	2025-12	ABNB	open	406	390	380	380	380	16	26	26	0
2025-12-05	2025-12	ADBE	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	AFRM	open	406	390	389	389	389	16	17	17	0
2025-12-05	2025-12	ALLY	open	406	380	201	201	201	26	205	205	0
2025-12-05	2025-12	AMD	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	AMGN	open	406	390	381	381	381	16	25	25	0
2025-12-05	2025-12	AMZN	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	AVGO	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	AXP	open	406	390	363	363	363	16	43	43	0
2025-12-05	2025-12	BA	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	BAC	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	BLK	open	406	390	241	241	241	16	165	165	0
2025-12-05	2025-12	BMY	open	406	390	387	387	387	16	19	19	0
2025-12-05	2025-12	C	open	406	390	388	388	388	16	18	18	0
2025-12-05	2025-12	CAT	open	406	390	389	389	389	16	17	17	0
2025-12-05	2025-12	CL	open	406	390	235	235	235	16	171	171	0
2025-12-05	2025-12	CME	open	406	390	182	182	182	16	224	224	0
2025-12-05	2025-12	CMG	open	406	390	388	388	388	16	18	18	0
2025-12-05	2025-12	COIN	open	406	390	390	390	390	16	16	16	0
2025-12-05	2025-12	COP	open	406	390	377	377	377	16	29	29	0
