dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	tradeNoDataSlots	tradeIncompleteSlots	enrichVsTradeMissingSlots
2026-03-10	2026-03	CVX	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	DE	open	true	true	true	false	406	390	406	390	344	0	0	0	46	46	0	344
2026-03-10	2026-03	DIS	open	true	true	true	false	406	390	406	390	388	0	0	0	2	2	0	388
2026-03-10	2026-03	EOG	open	true	true	true	false	406	390	406	390	245	0	0	0	145	145	0	245
2026-03-10	2026-03	ETN	open	true	true	true	false	406	390	406	390	308	0	0	0	82	82	0	308
2026-03-10	2026-03	GE	open	true	true	true	false	406	390	406	390	384	0	0	0	6	6	0	384
2026-03-10	2026-03	GILD	open	true	true	true	false	406	390	406	390	329	0	0	0	61	61	0	329
2026-03-10	2026-03	GIS	open	true	true	true	false	406	390	406	390	320	0	0	0	70	70	0	320
2026-03-10	2026-03	GOOGL	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	GS	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	HAL	open	true	true	true	false	406	390	406	390	359	0	0	0	31	31	0	359
2026-03-10	2026-03	HD	open	true	true	true	false	406	390	406	390	387	0	0	0	3	3	0	387
2026-03-10	2026-03	HON	open	true	true	true	false	406	390	406	390	314	0	0	0	76	76	0	314
2026-03-10	2026-03	HOOD	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	ICE	open	true	true	true	false	406	390	406	390	97	0	0	0	293	293	0	97
2026-03-10	2026-03	INTC	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	JNJ	open	true	true	true	false	406	390	406	390	383	0	0	0	7	7	0	383
2026-03-10	2026-03	JPM	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	KEY	open	true	true	true	false	406	390	406	390	111	0	0	0	279	279	0	111
2026-03-10	2026-03	KHC	open	true	true	true	false	406	390	406	390	332	0	0	0	58	58	0	332
2026-03-10	2026-03	KO	open	true	true	true	false	406	390	406	390	385	0	0	0	5	5	0	385
2026-03-10	2026-03	LLY	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	LMT	open	true	true	true	false	406	390	406	390	359	0	0	0	31	31	0	359
2026-03-10	2026-03	LOW	open	true	true	true	false	406	390	406	390	269	0	0	0	121	121	0	269
2026-03-10	2026-03	MA	open	true	true	true	false	406	390	406	390	359	0	0	0	31	31	0	359
2026-03-10	2026-03	MCD	open	true	true	true	false	406	390	406	390	359	0	0	0	31	31	0	359
2026-03-10	2026-03	META	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	MMM	open	true	true	true	false	406	390	406	390	326	0	0	0	64	64	0	326
2026-03-10	2026-03	MO	open	true	true	true	false	406	390	406	390	339	0	0	0	51	51	0	339
2026-03-10	2026-03	MPC	open	true	true	true	false	406	390	406	390	178	0	0	0	212	212	0	178
2026-03-10	2026-03	MRK	open	true	true	true	false	406	390	406	390	387	0	0	0	3	3	0	387
2026-03-10	2026-03	MS	open	true	true	true	false	406	390	406	390	342	0	0	0	48	48	0	342
2026-03-10	2026-03	MSFT	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	MU	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	NFLX	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	NKE	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	NOC	open	true	true	true	false	406	390	406	390	189	0	0	0	201	201	0	189
2026-03-10	2026-03	NOW	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	NVDA	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	ORCL	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	OXY	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	PEP	open	true	true	true	false	406	390	406	390	368	0	0	0	22	22	0	368
2026-03-10	2026-03	PFE	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	PG	open	true	true	true	false	406	390	406	390	368	0	0	0	22	22	0	368
2026-03-10	2026-03	PLTR	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	PM	open	true	true	true	false	406	390	406	390	261	0	0	0	129	129	0	261
2026-03-10	2026-03	PNC	open	true	true	true	false	406	390	406	390	168	0	0	0	222	222	0	168
2026-03-10	2026-03	PSX	open	true	true	true	false	406	390	406	390	215	0	0	0	175	175	0	215
2026-03-10	2026-03	PYPL	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	QCOM	open	true	true	true	false	406	390	406	390	387	0	0	0	3	3	0	387
2026-03-10	2026-03	QQQ	open	true	true	true	false	406	390	406	390	405	0	0	0	0	0	0	405
2026-03-10	2026-03	RBLX	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	RF	open	true	true	true	false	406	390	406	390	67	0	0	0	323	323	0	67
2026-03-10	2026-03	RTX	open	true	true	true	false	406	390	406	390	382	0	0	0	8	8	0	382
2026-03-10	2026-03	SBUX	open	true	true	true	false	406	390	406	390	387	0	0	0	3	3	0	387
2026-03-10	2026-03	SCHW	open	true	true	true	false	406	390	406	390	311	0	0	0	79	79	0	311
2026-03-10	2026-03	SHOP	open	true	true	true	false	406	390	406	390	382	0	0	0	8	8	0	382
2026-03-10	2026-03	SLB	open	true	true	true	false	406	390	406	390	385	0	0	0	5	5	0	385
2026-03-10	2026-03	SNOW	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	SOFI	open	true	true	true	false	406	390	406	390	391	0	0	0	0	0	0	391
2026-03-10	2026-03	SPGI	open	true	true	true	false	406	390	406	390	169	0	0	0	221	221	0	169
2026-03-10	2026-03	SPY	open	false	false	true	false	406	390	0	0	405	0	406	390	0	0	0	405
2026-03-10	2026-03	TFC	open	true	true	true	false	406	390	406	390	156	0	0	0	234	234	0	156
2026-03-10	2026-03	TGT	open	true	true	true	false	406	390	406	390	388	0	0	0	2	2	0	388
2026-03-10	2026-03	TSLA	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	UBER	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	UNH	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	UPST	open	true	true	true	false	406	390	406	390	368	0	0	0	22	22	0	368
2026-03-10	2026-03	USB	open	false	false	false	false	406	390	0	0	0	0	406	390	390	0	390	0
2026-03-10	2026-03	V	open	true	true	true	false	406	390	406	390	389	0	0	0	1	1	0	389
2026-03-10	2026-03	VLO	open	true	true	true	false	406	390	406	390	339	0	0	0	51	51	0	339
2026-03-10	2026-03	WFC	open	true	true	true	false	406	390	406	390	388	0	0	0	2	2	0	388
2026-03-10	2026-03	WMT	open	true	true	true	false	406	390	406	390	390	0	0	0	0	0	0	390
2026-03-10	2026-03	XOM	open	true	true	true	false	406	390	406	390	388	0	0	0	2	2	0	388
