dayIso	month	symbol	type	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2026-02-03	2026-02	AMD	open	406	0	406	406	390	30	0	0	0	360
2026-02-03	2026-02	AMZN	open	406	0	406	406	390	22	0	0	0	368
2026-02-03	2026-02	AVGO	open	406	0	406	406	390	126	0	0	0	264
2026-03-09	2026-03	AAPL	open	406	0	406	406	390	0	0	0	0	390
