date,lb252_k8_ew_ma1_vt0,lb252_k8_ew_ma1_vt20,lb252_k8_ew_ma0_vt0,lb252_k8_ew_ma0_vt20,lb252_k8_invvol_ma1_vt0,lb252_k8_invvol_ma1_vt20,lb252_k8_invvol_ma0_vt0,lb252_k8_invvol_ma0_vt20,lb252_k10_ew_ma1_vt0,lb252_k10_ew_ma1_vt20,lb252_k10_ew_ma0_vt0,lb252_k10_ew_ma0_vt20,lb252_k10_invvol_ma1_vt0,lb252_k10_invvol_ma1_vt20,lb252_k10_invvol_ma0_vt0,lb252_k10_invvol_ma0_vt20,lb252_k12_ew_ma1_vt0,lb252_k12_ew_ma1_vt20,lb252_k12_ew_ma0_vt0,lb252_k12_ew_ma0_vt20,lb252_k12_invvol_ma1_vt0,lb252_k12_invvol_ma1_vt20,lb252_k12_invvol_ma0_vt0,lb252_k12_invvol_ma0_vt20,lb252_k15_ew_ma1_vt0,lb252_k15_ew_ma1_vt20,lb252_k15_ew_ma0_vt0,lb252_k15_ew_ma0_vt20,lb252_k15_invvol_ma1_vt0,lb252_k15_invvol_ma1_vt20,lb252_k15_invvol_ma0_vt0,lb252_k15_invvol_ma0_vt20,lb252_k20_ew_ma1_vt0,lb252_k20_ew_ma1_vt20,lb252_k20_ew_ma0_vt0,lb252_k20_ew_ma0_vt20,lb252_k20_invvol_ma1_vt0,lb252_k20_invvol_ma1_vt20,lb252_k20_invvol_ma0_vt0,lb252_k20_invvol_ma0_vt20,lb252_k25_ew_ma1_vt0,lb252_k25_ew_ma1_vt20,lb252_k25_ew_ma0_vt0,lb252_k25_ew_ma0_vt20,lb252_k25_invvol_ma1_vt0,lb252_k25_invvol_ma1_vt20,lb252_k25_invvol_ma0_vt0,lb252_k25_invvol_ma0_vt20
2018-05-31,-0.005784853935490302,-0.004728354605018754,-0.005784853935490302,-0.004728354605018754,-0.01945133130374643,-0.019322170095325816,-0.01945133130374643,-0.019322170095325816,-0.002185418706062236,-0.0019265464562671715,-0.002185418706062236,-0.0019265464562671715,-0.011568483586009773,-0.011475356713332819,-0.011568483586009773,-0.011475356713332819,-0.0018693543480614017,-0.0015909587411871064,-0.0018693543480614017,-0.0015909587411871064,-0.009692674767078644,-0.00968033925075964,-0.009692674767078644,-0.00968033925075964,0.0037012240035269287,0.003551814590975694,0.0009248422987419329,0.0009587329578631526,-0.004145938752447443,-0.004143003557493318,-0.006562175372740088,-0.006558812829206858,-0.000865199895719953,-0.0008159965340325187,0.007079978960926924,0.0067186701047472425,-0.0072009393653065905,-0.007190855310787035,-0.0003314021890603203,-0.00032524151001513753,0.003055621475454151,0.0030134019663237833,0.002127131242396189,0.002103878807097039,-0.0034343667913816493,-0.0034343667913816493,-0.005182650699519839,-0.005182650699519839
2018-06-29,0.021218351903639715,0.019569771954098952,0.021218351903639715,0.019569771954098952,0.017057716178271603,0.017057716178271603,0.017057716178271603,0.017057716178271603,0.018442282766116893,0.017691089153606766,0.018442282766116893,0.017691089153606766,0.014922341376956505,0.014922341376956505,0.014922341376956505,0.014922341376956505,0.009486644320764986,0.00945909119262732,0.009486644320764986,0.00945909119262732,0.004652633883886525,0.004652633883886525,0.004652633883886525,0.004652633883886525,0.005663933057481418,0.005642784798717887,0.005663933057481418,0.0056424158486624324,0.002782944524456245,0.002782944524456245,0.0027839712471355573,0.0027839712471355573,-0.0015938490288569438,-0.0016055677092383768,-0.0015938490288569438,-0.0016195139687682466,-0.0031998806269320145,-0.0031998806269320145,-0.0032084465550020224,-0.0032084465550020224,-0.003495538611867977,-0.003506346171992499,-0.003655538611867977,-0.0036665487305204145,-0.006818329655932596,-0.006818329655932596,-0.006977789417380545,-0.006977789417380545
2018-07-31,-0.029613754807952225,-0.029655171282948402,-0.029613754807952225,-0.029655171282948402,-0.029033484073732903,-0.029033484073732903,-0.029033484073732903,-0.029033484073732903,-0.014341420992787748,-0.014367885747545578,-0.014341420992787748,-0.014367885747545578,-0.004318766862301793,-0.004318766862301793,-0.004318766862301793,-0.004318766862301793,-0.015528821300624268,-0.015528821300624268,-0.015528821300624268,-0.015528821300624268,-0.00827711496812426,-0.00827711496812426,-0.00827711496812426,-0.00827711496812426,-0.012218619081062528,-0.012218619081062528,-0.012218619081062528,-0.012218619081062528,-0.006903141606180021,-0.006903141606180021,-0.006903141606180021,-0.006903141606180021,-0.004934318345297209,-0.004934318345297209,-0.004934318345297209,-0.004934318345297209,0.0003724507998887043,0.0003724507998887043,0.0003724507998887043,0.0003724507998887043,-0.0025765493085702805,-0.0025765493085702805,-0.0025765493085702805,-0.0025765493085702805,0.001008015972947858,0.001008015972947858,0.001008015972947858,0.001008015972947858
2018-08-31,0.061323114621153044,0.061323114621153044,0.061323114621153044,0.061323114621153044,0.053940263772825105,0.053940263772825105,0.053940263772825105,0.053940263772825105,0.07449863266340376,0.07449863266340376,0.07449863266340376,0.07449863266340376,0.0676223826681377,0.0676223826681377,0.0676223826681377,0.0676223826681377,0.06871425349168771,0.06871425349168771,0.06871425349168771,0.06871425349168771,0.06200567293100378,0.06200567293100378,0.06200567293100378,0.06200567293100378,0.0656956374313919,0.0656956374313919,0.0656956374313919,0.0656956374313919,0.06208422986211471,0.06208422986211471,0.06208422986211471,0.06208422986211471,0.06436897538508901,0.06436897538508901,0.062167683730313436,0.062167683730313436,0.06126383143480027,0.06126383143480027,0.05975581842796103,0.05975581842796103,0.04999069200610293,0.04999069200610293,0.04851296002984534,0.04851296002984534,0.04659255024290619,0.04659255024290619,0.04542131162778764,0.04542131162778764
2018-09-28,0.003235333344759839,0.003235333344759839,0.003235333344759839,0.003235333344759839,0.001460817228869257,0.001460817228869257,0.001460817228869257,0.001460817228869257,0.007678162042881587,0.007678162042881587,0.007678162042881587,0.007678162042881587,0.006944539695003641,0.006944539695003641,0.006944539695003641,0.006944539695003641,0.006928049842776728,0.006928049842776728,0.006928049842776728,0.006928049842776728,0.006647728718574068,0.006647728718574068,0.006647728718574068,0.006647728718574068,0.006408832321895294,0.006408832321895294,0.006408832321895294,0.006408832321895294,0.006004715788139761,0.006004715788139761,0.006004715788139761,0.006004715788139761,0.003539570054809392,0.003539570054809392,0.003439570054809392,0.003439570054809392,0.0032581198226999,0.0032581198226999,0.0031249392491047735,0.0031249392491047735,0.000413489544834693,0.000413489544834693,-0.00046500142081209013,-0.00046500142081209013,-0.0005966183774204659,-0.0005966183774204659,-0.0009028234983297825,-0.0009028234983297825
2018-10-31,-0.11670457557701266,-0.11670457557701266,-0.11670457557701266,-0.11670457557701266,-0.10023390643431167,-0.10023390643431167,-0.10023390643431167,-0.10023390643431167,-0.11261807625792421,-0.11261807625792421,-0.11261807625792421,-0.11261807625792421,-0.09919040897347936,-0.09919040897347936,-0.09919040897347936,-0.09919040897347936,-0.11275533529246924,-0.11275533529246924,-0.11275533529246924,-0.11275533529246924,-0.10163014050052234,-0.10163014050052234,-0.10163014050052234,-0.10163014050052234,-0.11239002242363574,-0.11239002242363574,-0.11239002242363574,-0.11239002242363574,-0.10180360913887894,-0.10180360913887894,-0.10180360913887894,-0.10180360913887894,-0.10845446812385842,-0.10845446812385842,-0.10845446812385842,-0.10845446812385842,-0.09850814943840842,-0.09850814943840842,-0.09850814943840842,-0.09850814943840842,-0.10072949139830292,-0.10072949139830292,-0.10072949139830292,-0.10072949139830292,-0.09155935569863574,-0.09155935569863574,-0.09155419807561993,-0.09155419807561993
2018-11-30,-0.00558574905455518,-0.00558574905455518,-0.03801832881703837,-0.03801832881703837,0.005479467680054936,0.005479467680054936,-0.027278122251860427,-0.027278122251860427,-0.0007225272447790242,-0.0007225272447790242,-0.030412031408300504,-0.030412031408300504,0.008491090066427327,0.008491090066427327,-0.022429555176148933,-0.022429555176148933,0.006229326632470708,0.006229326632470708,-0.02668266837752544,-0.026092746159841564,0.011139867045559998,0.011139867045559998,-0.020087114207214103,-0.020087114207214103,0.0041541028629630515,0.0041541028629630515,-0.0207632017074875,-0.0207632017074875,0.014500389413706898,0.014500389413706898,-0.015038865725213891,-0.015038865725213891,0.0038312115482196235,0.0038312115482196235,-0.006840640099252047,-0.006840640099252047,0.004497710278279281,0.004497710278279281,-0.0009658348547915842,-0.0009658348547915842,0.01964728984786408,0.01964728984786408,-0.001319981165627932,-0.001319981165627932,0.007530368925431449,0.007530368925431449,0.002992197840703118,0.002992197840703118
2018-12-31,-0.13452791687296867,-0.13096604086730532,-0.07771783842631184,-0.07771783842631184,-0.10994137544372357,-0.10994137544372357,-0.08667716480223626,-0.08667716480223626,-0.1075409414210961,-0.1075409414210961,-0.07934585918896621,-0.07934585918896621,-0.08349493938693286,-0.08349493938693286,-0.08707815100022617,-0.08707815100022617,-0.09546972277035229,-0.09546972277035229,-0.05828268779915943,-0.05828625763368154,-0.07001164130357944,-0.07001164130357944,-0.05988701678403676,-0.05988701678403676,-0.0918581042901454,-0.0918581042901454,-0.061077665979714806,-0.061077665979714806,-0.07184558483127286,-0.07184558483127286,-0.06240142803877135,-0.06240142803877135,-0.08762189108860034,-0.08762189108860034,-0.062329985479959576,-0.062329985479959576,-0.0661547807917502,-0.0661547807917502,-0.06164672289593142,-0.06164672289593142,-0.08566581708010539,-0.08566581708010539,-0.06528190839851142,-0.06528190839851142,-0.06911766755103102,-0.06911766755103102,-0.06209529701643366,-0.06209529701643366
2019-01-31,-0.017099460852047776,-0.017079724554572663,-0.008042269530830452,-0.008042269530830452,0.009393865520919753,0.009393865520919753,0.016711630235237793,0.016711630235237793,-0.02302220477642766,-0.02302220477642766,0.004655511971549851,0.004655511971549851,-0.0014728271902915645,-0.0014728271902915645,0.023904650878703283,0.023904650878703283,-0.018170424694884654,-0.018170424694884654,0.007534219853893409,0.007534219853893409,0.0025333843090111245,0.0025333843090111245,0.017943969284987094,0.017943969284987094,-0.014109142708941891,-0.014109142708941891,0.013436400982728811,0.013436400982728811,0.0014045670087377295,0.0014045670087377295,0.01951359071596201,0.01951359071596201,-0.009327610627269748,-0.009327610627269748,0.018639657556016796,0.018639657556016796,0.0026429146055612198,0.0026429146055612198,0.01405849878390702,0.01405849878390702,-0.006623861311331672,-0.006623861311331672,0.015581357482889116,0.015581357482889116,0.002739617590155648,0.002739617590155648,0.005499854395685609,0.005499854395685609
2019-02-28,0.02138773381401278,0.02138773381401278,0.02163773381401278,0.02163773381401278,0.012784870500728749,0.012784870500728749,0.013035391247054898,0.013035391247054898,0.028848935141997108,0.028848935141997108,0.029248935141997105,0.029248935141997105,0.02147709824123542,0.02147709824123542,0.02194805413283434,0.02194805413283434,0.027999117199263786,0.027999117199263786,0.0258184614450878,0.0258184614450878,0.02196222432356533,0.02196222432356533,0.022906325315749747,0.022906325315749747,0.02632862867291228,0.02632862867291228,0.01997599806698722,0.01997599806698722,0.017339089853723184,0.017339089853723184,0.01546733453305662,0.01546733453305662,0.02877926436519348,0.02877926436519348,0.03045630102480244,0.03045630102480244,0.019896256849472972,0.019896256849472972,0.023276660264781188,0.023276660264781188,0.02654959561697213,0.02654959561697213,0.031029484758418276,0.031029484758418276,0.01980813566761143,0.01980813566761143,0.02251807435689351,0.02251807435689351
2019-03-29,-0.007350583251741954,-0.007350583251741954,-0.007350583251741954,-0.007350583251741954,-0.0022519245784420024,-0.0022519245784420024,-0.0022519245784420024,-0.0022519245784420024,0.000322334177079496,0.000322334177079496,0.000322334177079496,0.000322334177079496,0.0045299260957419535,0.0045299260957419535,0.0045299260957419535,0.0045299260957419535,0.006506890920165525,0.006506890920165525,0.006340224253498858,0.006340224253498858,0.01238379203441484,0.01238379203441484,0.012246062380766483,0.012246062380766483,0.0074036330651733396,0.0074036330651733396,0.0036263625343653082,0.0036263625343653082,0.012238477025418927,0.012238477025418927,0.008865221546976353,0.008865221546976353,0.007940620352710934,0.007940620352710934,0.00717789663855565,0.00717789663855565,0.012570415627539487,0.012570415627539487,0.011553260792552342,0.011553260792552342,0.008316911971195733,0.008316911971195733,0.006228398458810512,0.006228398458810512,0.012300975426311063,0.012300975426311063,0.01062658466430078,0.01062658466430078
2019-04-30,0.002361577761120671,0.002361577761120671,0.002361577761120671,0.002361577761120671,0.001413764011360944,0.001413764011360944,0.001413764011360944,0.001413764011360944,0.02255938623416665,0.02255938623416665,0.02255938623416665,0.02255938623416665,0.011548709066195928,0.011548709066195928,0.011548709066195928,0.011548709066195928,0.02734165612377944,0.02734165612377944,0.02734165612377944,0.02734165612377944,0.01959929678835919,0.01959929678835919,0.01959929678835919,0.01959929678835919,0.027337376753852408,0.027337376753852408,0.027337376753852408,0.027337376753852408,0.017120716973353076,0.017120716973353076,0.017131213470036447,0.017131213470036447,0.026675572094625143,0.026675572094625143,0.026675572094625143,0.026675572094625143,0.017772429903785247,0.017772429903785247,0.017766466790086876,0.017766466790086876,0.027014485920166642,0.027014485920166642,0.026934485920166642,0.026934485920166642,0.019294803073301198,0.019294803073301198,0.019225588886905832,0.019225588886905832
2019-05-31,-0.04634275114549402,-0.04634275114549402,-0.04634275114549402,-0.04634275114549402,-0.040977626548909046,-0.040977626548909046,-0.040977626548909046,-0.040977626548909046,-0.06492579007195609,-0.06492579007195609,-0.06492579007195609,-0.06492579007195609,-0.0487576550651015,-0.0487576550651015,-0.0487576550651015,-0.0487576550651015,-0.05744712983533807,-0.05744712983533807,-0.05744712983533807,-0.05744712983533807,-0.04353362717433381,-0.04353362717433381,-0.04353362717433381,-0.04353362717433381,-0.060820576455924445,-0.060820576455924445,-0.060820576455924445,-0.060820576455924445,-0.03039657328448776,-0.03039657328448776,-0.03039657328448776,-0.03039657328448776,-0.054267835809120674,-0.054267835809120674,-0.054267835809120674,-0.054267835809120674,-0.030030256882300557,-0.030030256882300557,-0.030030256882300557,-0.030030256882300557,-0.058901551928660305,-0.058901551928660305,-0.058901551928660305,-0.058901551928660305,-0.0366348095029031,-0.0366348095029031,-0.0366348095029031,-0.0366348095029031
2019-06-28,0.041393601150303744,0.041393601150303744,0.041393601150303744,0.041393601150303744,0.01959502005371466,0.01959502005371466,0.01959502005371466,0.01959502005371466,0.038206351160554,0.038206351160554,0.038206351160554,0.038206351160554,0.019729109852376425,0.019729109852376425,0.019729109852376425,0.019729109852376425,0.03629755537908003,0.03629755537908003,0.03629755537908003,0.03629755537908003,0.019805574335988743,0.019805574335988743,0.019805574335988743,0.019805574335988743,0.03495380664776976,0.03495380664776976,0.03495380664776976,0.03495380664776976,0.02225844915681891,0.02225844915681891,0.02225844915681891,0.02225844915681891,0.03709840269439494,0.03709840269439494,0.03709840269439494,0.03709840269439494,0.024420232752606227,0.024420232752606227,0.024420232752606227,0.024420232752606227,0.03678222754570535,0.03678222754570535,0.03678222754570535,0.03678222754570535,0.02662019645726013,0.02662019645726013,0.02662019645726013,0.02662019645726013
2019-07-31,-0.0038905514490176476,-0.0038905514490176476,-0.0038905514490176476,-0.0038905514490176476,0.0058607172281308975,0.0058607172281308975,0.0058607172281308975,0.0058607172281308975,0.004684188196837781,0.004684188196837781,0.004684188196837781,0.004684188196837781,0.013224155155706142,0.013224155155706142,0.013224155155706142,0.013224155155706142,0.0034344872715503247,0.0034344872715503247,0.0034344872715503247,0.0034344872715503247,0.008807621806606417,0.008807621806606417,0.008807621806606417,0.008807621806606417,0.003530150127839571,0.003530150127839571,0.003530150127839571,0.003530150127839571,0.00785115139118286,0.00785115139118286,0.00785115139118286,0.00785115139118286,0.00479454472472473,0.00479454472472473,0.00479454472472473,0.00479454472472473,0.0067338096664911464,0.0067338096664911464,0.0067338096664911464,0.0067338096664911464,0.006583646289649918,0.006583646289649918,0.006583646289649918,0.006583646289649918,0.007742938692363394,0.007742938692363394,0.007742938692363394,0.007742938692363394
2019-08-30,0.0050619634851981074,0.0050619634851981074,0.0050619634851981074,0.0050619634851981074,0.008384750773784167,0.008384750773784167,0.008384750773784167,0.008384750773784167,-0.031995832220081684,-0.031995832220081684,-0.031995832220081684,-0.031995832220081684,-0.02634019996749754,-0.02634019996749754,-0.02634019996749754,-0.02634019996749754,-0.027208552271377598,-0.027208552271377598,-0.027208552271377598,-0.027208552271377598,-0.02177675643689804,-0.02177675643689804,-0.02177675643689804,-0.02177675643689804,-0.014095664634090076,-0.014095664634090076,-0.014095664634090076,-0.014095664634090076,0.00037890997978078214,0.00037890997978078214,0.00037890997978078214,0.00037890997978078214,-0.0048790731396595914,-0.0048790731396595914,-0.0048790731396595914,-0.0048790731396595914,0.006772422886976628,0.006772422886976628,0.006772422886976628,0.006772422886976628,-0.008090927149796296,-0.008090927149796296,-0.008090927149796296,-0.008090927149796296,0.003998806978495745,0.003998806978495745,0.003998806978495745,0.003998806978495745
